Place_in_Text,Latitude,Longitude,Year,Poem_Title,Author,Dynasty,Place_Name_EN,Source_File
莆田,25.45996,119.014232,1268年5月,柬惠安同安叶陈二明府并烦安溪林明府寄似,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,赠天隐李君瑞一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,送君用侄判官,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,戊辰重阳绝句,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,和居厚弟韵,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,狂吟,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,赠东塔玙老,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,记将李事,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,醉笔一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,感昔,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,题法帖,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,答学者,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,南唐一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,古意,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,蝶庵一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,古意二十韵,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,壶山一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,相法一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,先识一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,读阮籍传一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,题韩柳庙碑一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,字说一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,梦觉一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,匡人一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,怀真赵二公一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,留侯一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,游仙一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,题桃源图一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,贵公子一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,读开元天宝遗事一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,醉醒一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,读韩信马援传一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,画赞七言一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,跋潘岳悼亡一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,题佛书六言一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,凡圣一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,梅开五言一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,记方尊师事一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,晓意,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,道房六言一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,老叹,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,示强甫,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,示沂孙,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,师友六言一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,记箕山商野事一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,赤侄孙改名圭行冠礼一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,霜菊,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,苏柑,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,小劳,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,物化,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,蚋,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,雀,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,惜春,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,予点,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,客问宗旨一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,次江权军宴新进士韵,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,闻喜宴李教君瑞不赴小诗赞美,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,三和妆字韵陈魁载酒,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,始冰,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,有客,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,柬春谷工部,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,七窍凿,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,迁客党碑,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,奎宿奏事,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,怕爱,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,赵昌花,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,天夺,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,逃禅便面,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,惜舟,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,天堑,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,固穷,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,颠危,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,节惠,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,化蝶,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,封邑,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,菜地,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,逃愁,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,温故,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,受用,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,自箴,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,飞将,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,退之,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,李杜,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,昌谷,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,商翁,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,乐天,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,涑水,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,高光,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,蹙操,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,琨逖,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,二世,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,质子,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,郡宴,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,冬蚊,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,冬蝇,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,隐者,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,偈,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,秦纪,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,齐俗,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,源里,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,中说,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,轵道,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,求凤曲,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,刺客,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,旧游,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,岁除前一日,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1254年,杂记,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,吊小鹤赋,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,送林太渊赴安溪序,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,建德县赈粜本末,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,跋章南举小稿,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,跋丘抚干升遗稿,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,跋庄侍郎行实,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,跋魏鹤山南平江使君墓碑,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,跋山甫家书,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,跋李翰林集,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1265年,寿崇节贺表,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,除龙学谢皇帝表,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,除龙学谢平章启,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,谢宰执启,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,谢冯给事启,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,谢卢中书启,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,答陈尚书启,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,与石壁胡卿书,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,与李泉州书,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,祭陈光仲常卿文,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,祭莆田谢丞文,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,龙学余尚书神道碑,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,吴君谋少卿墓志铭,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,刘宝章墓志铭,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,陈司直墓志铭,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1268年5月,赵通判墓志铭,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1265年,秘书少监饶公墓志铭,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,漫兴一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,田舍一首,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,挽惠安林丞,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,次韵丰守宴新进士,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,次两紫薇共游黄檗韵,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,老欢,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,醉笔,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,漫兴,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,丙寅记颜,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,避客,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,口占,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,五言二十韵别方氏长孙女,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,史稿,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,九日,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1221年,示同志,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,题旧记颜,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,改诗,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,唐诗,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,览镜,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,排闷,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,叹老,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,挽王孺人,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,书窗,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,挽赵母郑氏,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1254年,杂记,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,白发后赋,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,蠹赋,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,泉山书院记,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,潮州司理厅记,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,恭跋昭陵飞帛书,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,祭吴君谋少卿文,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,制置杜大卿墓志铭,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,陈处士黄夫人墓志铭,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1266年,我轩何君墓志铭,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1219年11月,与客送仲白葬回登石室,刘克庄,南宋,,新建 文本文档.txt
莆田,25.45996,119.014232,1219年11月,赵仲白墓志铭,刘克庄,南宋,,新建 文本文档.txt
广州,23.135308,113.270793,1240年,（仅历史轨迹记载/未附具体诗词）,李白/相关考证,唐,,新建 文本文档.txt
